Lat,Lon,Elev,Type,Leaf_phenol,LeafType,Year,D13C,CO2_ppm,PFT,Site,categ,Proxy,group,D13Cstd
60.97,-153.9,410,G,2,2,1985,17.86007203,345.27,NET,10,4,TR,increase,-0.413154305
60.97,-153.9,410,G,2,2,1986,18.28417537,346.67,NET,10,4,TR,increase,0.010949034
60.97,-153.9,410,G,2,2,1987,18.33960093,348.31,NET,10,4,TR,increase,0.066374596
60.97,-153.9,410,G,2,2,1988,18.31264339,350.35,NET,10,4,TR,increase,0.039417061
60.97,-153.9,410,G,2,2,1989,18.92956669,352.31,NET,10,4,TR,increase,0.65634036
60.97,-153.9,410,G,2,2,1990,19.22788686,353.78,NET,10,4,TR,increase,0.954660522
60.97,-153.9,410,G,2,2,1991,18.35894057,355,NET,10,4,TR,increase,0.085714241
60.97,-153.9,410,G,2,2,1992,18.90219057,355.93,NET,10,4,TR,increase,0.628964237
60.97,-153.9,410,G,2,2,1993,19.14324683,356.71,NET,10,4,TR,increase,0.870020491
60.97,-153.9,410,G,2,2,1994,19.39059787,357.95,NET,10,4,TR,increase,1.117371539
60.97,-153.9,410,G,2,2,1995,19.41652952,359.75,NET,10,4,TR,increase,1.143303186
60.97,-153.9,410,G,2,2,1996,19.07980372,361.59,NET,10,4,TR,increase,0.806577384
60.97,-153.9,410,G,2,2,1997,19.52447231,363.19,NET,10,4,TR,increase,1.251245972
60.97,-153.9,410,G,2,2,1998,20.12242748,365.2,NET,10,4,TR,increase,1.849201144
60.97,-153.9,410,G,2,2,1999,19.73397653,367.41,NET,10,4,TR,increase,1.460750196
60.97,-153.9,410,G,2,2,2000,19.88009755,368.92,NET,10,4,TR,increase,1.606871219
60.97,-153.9,410,G,2,2,2001,19.03636737,370.35,NET,10,4,TR,increase,0.763141038
60.97,-153.9,410,G,2,2,2002,19.09069727,372.17,NET,10,4,TR,increase,0.81747094
60.97,-153.9,410,G,2,2,2003,18.91117221,374.44,NET,10,4,TR,increase,0.637945876
60.97,-153.9,410,G,2,2,2004,19.15296198,376.65,NET,10,4,TR,increase,0.879735647
60.97,-153.9,410,G,2,2,2005,19.74409298,378.69,NET,10,4,TR,increase,1.470866647
60.97,-153.9,410,G,2,2,2006,19.97226644,380.83,NET,10,4,TR,increase,1.699040107
60.97,-153.9,410,G,2,2,2007,20.62223585,382.8,NET,10,4,TR,increase,2.34900952
60.97,-153.9,410,G,2,2,2008,20.03132035,384.65,NET,10,4,TR,increase,1.758094016
60.97,-153.9,410,G,2,2,2009,19.94199441,386.53,NET,10,4,TR,increase,1.668768071
44.2,-121.9,1436,G,2,2,1979,20.87126472,336.1,NET,11,4,TR,constant,-0.50931279
44.2,-121.9,1436,G,2,2,1980,21.02923928,337.74,NET,11,4,TR,constant,-0.351338228
44.2,-121.9,1436,G,2,2,1981,20.89334211,339.37,NET,11,4,TR,constant,-0.487235401
44.2,-121.9,1436,G,2,2,1982,21.92426911,340.78,NET,11,4,TR,constant,0.543691593
44.2,-121.9,1436,G,2,2,1983,22.05147748,342.2,NET,11,4,TR,constant,0.670899967
44.2,-121.9,1436,G,2,2,1984,21.32630691,343.79,NET,11,4,TR,constant,-0.054270607
44.2,-121.9,1436,G,2,2,1985,21.56814298,345.27,NET,11,4,TR,constant,0.187565465
44.2,-121.9,1436,G,2,2,1986,20.71718065,346.67,NET,11,4,TR,constant,-0.663396859
44.2,-121.9,1436,G,2,2,1987,21.48489777,348.31,NET,11,4,TR,constant,0.104320262
44.2,-121.9,1436,G,2,2,1988,20.8554114,350.35,NET,11,4,TR,constant,-0.525166115
44.2,-121.9,1436,G,2,2,1989,21.67622617,352.31,NET,11,4,TR,constant,0.295648662
44.2,-121.9,1436,G,2,2,1990,21.41371713,353.78,NET,11,4,TR,constant,0.033139621
44.2,-121.9,1436,G,2,2,1991,21.70823636,355,NET,11,4,TR,constant,0.327658848
44.2,-121.9,1436,G,2,2,1992,21.21374313,355.93,NET,11,4,TR,constant,-0.166834383
44.2,-121.9,1436,G,2,2,1993,21.33989418,356.71,NET,11,4,TR,constant,-0.040683337
44.2,-121.9,1436,G,2,2,1994,20.95167531,357.95,NET,11,4,TR,constant,-0.428902202
44.2,-121.9,1436,G,2,2,1995,21.44658945,359.75,NET,11,4,TR,constant,0.066011934
44.2,-121.9,1436,G,2,2,1996,21.03724746,361.59,NET,11,4,TR,constant,-0.343330057
44.2,-121.9,1436,G,2,2,1997,21.72144233,363.19,NET,11,4,TR,constant,0.340864816
44.2,-121.9,1436,G,2,2,1998,20.81832589,365.2,NET,11,4,TR,constant,-0.562251623
44.2,-121.9,1436,G,2,2,1999,21.83900942,367.41,NET,11,4,TR,constant,0.458431903
44.2,-121.9,1436,G,2,2,2000,21.10269291,368.92,NET,11,4,TR,constant,-0.277884603
44.2,-121.9,1436,G,2,2,2001,20.47261916,370.35,NET,11,4,TR,constant,-0.907958355
44.2,-121.9,1436,G,2,2,2002,20.78852309,372.17,NET,11,4,TR,constant,-0.592054424
44.2,-121.9,1436,G,2,2,2003,20.7473577,374.44,NET,11,4,TR,constant,-0.633219816
44.2,-121.9,1436,G,2,2,2004,20.93734238,376.65,NET,11,4,TR,constant,-0.443235134
44.2,-121.9,1436,G,2,2,2005,20.8431974,378.69,NET,11,4,TR,constant,-0.537380115
44.2,-121.9,1436,G,2,2,2006,20.47620028,380.83,NET,11,4,TR,constant,-0.904377237
44.2,-121.9,1436,G,2,2,2007,21.0965251,382.8,NET,11,4,TR,constant,-0.284052416
44.2,-121.9,1436,G,2,2,2008,21.17055892,384.65,NET,11,4,TR,constant,-0.210018593
44.2,-121.9,1436,G,2,2,2009,21.14974721,386.53,NET,11,4,TR,constant,-0.2308303
44.2,-121.9,1436,G,2,2,2010,21.5709503,388.57,NET,11,4,TR,constant,0.190372784
44.2,-121.9,1436,G,2,2,2011,21.52930148,390.65,NET,11,4,TR,constant,0.14872397
44.2,-121.9,1436,G,2,2,2012,20.37372407,392.77,NET,11,4,TR,constant,-1.006853443
44.4,-121.9,1447,G,2,2,1979,20.58781185,336.1,NET,12,4,TR,decrease,-0.34859182
44.4,-121.9,1447,G,2,2,1980,20.23151099,337.74,NET,12,4,TR,decrease,-0.704892681
44.4,-121.9,1447,G,2,2,1981,20.58887049,339.37,NET,12,4,TR,decrease,-0.347533179
44.4,-121.9,1447,G,2,2,1982,21.58762186,340.78,NET,12,4,TR,decrease,0.651218191
44.4,-121.9,1447,G,2,2,1983,22.04095085,342.2,NET,12,4,TR,decrease,1.10454718
44.4,-121.9,1447,G,2,2,1984,21.01104057,343.79,NET,12,4,TR,decrease,0.074636901
44.4,-121.9,1447,G,2,2,1985,20.50701908,345.27,NET,12,4,TR,decrease,-0.429384593
44.4,-121.9,1447,G,2,2,1986,20.2344232,346.67,NET,12,4,TR,decrease,-0.701980475
44.4,-121.9,1447,G,2,2,1987,20.73882048,348.31,NET,12,4,TR,decrease,-0.197583191
44.4,-121.9,1447,G,2,2,1988,20.24657844,350.35,NET,12,4,TR,decrease,-0.689825229
44.4,-121.9,1447,G,2,2,1989,21.91825972,352.31,NET,12,4,TR,decrease,0.981856053
44.4,-121.9,1447,G,2,2,1990,20.96175021,353.78,NET,12,4,TR,decrease,0.025346538
44.4,-121.9,1447,G,2,2,1991,20.53117735,355,NET,12,4,TR,decrease,-0.405226316
44.4,-121.9,1447,G,2,2,1992,20.42600459,355.93,NET,12,4,TR,decrease,-0.510399083
44.4,-121.9,1447,G,2,2,1993,21.01406769,356.71,NET,12,4,TR,decrease,0.077664023
44.4,-121.9,1447,G,2,2,1994,20.15382717,357.95,NET,12,4,TR,decrease,-0.7825765
44.4,-121.9,1447,G,2,2,1995,20.99456611,359.75,NET,12,4,TR,decrease,0.058162442
44.4,-121.9,1447,G,2,2,1996,20.48058922,361.59,NET,12,4,TR,decrease,-0.455814455
44.4,-121.9,1447,G,2,2,1997,20.93281739,363.19,NET,12,4,TR,decrease,-0.003586282
44.4,-121.9,1447,G,2,2,1998,20.42978675,365.2,NET,12,4,TR,decrease,-0.506616918
44.4,-121.9,1447,G,2,2,1999,20.47240854,367.41,NET,12,4,TR,decrease,-0.463995128
44.4,-121.9,1447,G,2,2,2000,20.05265106,368.92,NET,12,4,TR,decrease,-0.883752607
44.4,-121.9,1447,G,2,2,2001,19.87456303,370.35,NET,12,4,TR,decrease,-1.061840643
44.4,-121.9,1447,G,2,2,2002,19.64472954,372.17,NET,12,4,TR,decrease,-1.291674132
44.4,-121.9,1447,G,2,2,2003,19.96010037,374.44,NET,12,4,TR,decrease,-0.976303304
44.4,-121.9,1447,G,2,2,2004,20.95836121,376.65,NET,12,4,TR,decrease,0.021957542
44.4,-121.9,1447,G,2,2,2005,20.12918887,378.69,NET,12,4,TR,decrease,-0.807214804
44.4,-121.9,1447,G,2,2,2006,20.09833165,380.83,NET,12,4,TR,decrease,-0.838072017
44.4,-121.9,1447,G,2,2,2007,20.15121123,382.8,NET,12,4,TR,decrease,-0.785192438
44.4,-121.9,1447,G,2,2,2008,20.75013381,384.65,NET,12,4,TR,decrease,-0.186269865
44.4,-121.9,1447,G,2,2,2009,19.81613261,386.53,NET,12,4,TR,decrease,-1.120271056
44.4,-121.9,1447,G,2,2,2010,21.1291535,388.57,NET,12,4,TR,decrease,0.192749825
44.4,-121.9,1447,G,2,2,2011,20.58311978,390.65,NET,12,4,TR,decrease,-0.353283887
44.4,-121.9,1447,G,2,2,2012,20.5837553,392.77,NET,12,4,TR,decrease,-0.35264837
44,-121.5,1459,G,2,2,1979,20.40942226,336.1,NET,13,4,TR,constant,-0.186179055
44,-121.5,1459,G,2,2,1980,20.39935018,337.74,NET,13,4,TR,constant,-0.196251137
44,-121.5,1459,G,2,2,1981,20.2636016,339.37,NET,13,4,TR,constant,-0.331999723
44,-121.5,1459,G,2,2,1982,20.91499234,340.78,NET,13,4,TR,constant,0.319391017
44,-121.5,1459,G,2,2,1983,20.92635651,342.2,NET,13,4,TR,constant,0.330755191
44,-121.5,1459,G,2,2,1984,20.74846727,343.79,NET,13,4,TR,constant,0.152865949
44,-121.5,1459,G,2,2,1985,20.50701908,345.27,NET,13,4,TR,constant,-0.088582241
44,-121.5,1459,G,2,2,1986,20.2344232,346.67,NET,13,4,TR,constant,-0.361178123
44,-121.5,1459,G,2,2,1987,20.63382672,348.31,NET,13,4,TR,constant,0.038225402
44,-121.5,1459,G,2,2,1988,19.95291892,350.35,NET,13,4,TR,constant,-0.642682395
44,-121.5,1459,G,2,2,1989,20.56224734,352.31,NET,13,4,TR,constant,-0.033353975
44,-121.5,1459,G,2,2,1990,20.47869331,353.78,NET,13,4,TR,constant,-0.116908006
44,-121.5,1459,G,2,2,1991,20.25831928,355,NET,13,4,TR,constant,-0.337282039
44,-121.5,1459,G,2,2,1992,20.30007918,355.93,NET,13,4,TR,constant,-0.295522134
44,-121.5,1459,G,2,2,1993,20.59395348,356.71,NET,13,4,TR,constant,-0.001647835
44,-121.5,1459,G,2,2,1994,20.38465494,357.95,NET,13,4,TR,constant,-0.210946377
44,-121.5,1459,G,2,2,1995,21.22578387,359.75,NET,13,4,TR,constant,0.630182553
44,-121.5,1459,G,2,2,1996,21.08979373,361.59,NET,13,4,TR,constant,0.494192415
44,-121.5,1459,G,2,2,1997,21.00637087,363.19,NET,13,4,TR,constant,0.41076955
44,-121.5,1459,G,2,2,1998,20.78681169,365.2,NET,13,4,TR,constant,0.191210375
44,-121.5,1459,G,2,2,1999,20.90301864,367.41,NET,13,4,TR,constant,0.30741732
44,-121.5,1459,G,2,2,2000,20.43041725,368.92,NET,13,4,TR,constant,-0.165184069
44,-121.5,1459,G,2,2,2001,20.15776537,370.35,NET,13,4,TR,constant,-0.437835951
44,-121.5,1459,G,2,2,2002,20.17957975,372.17,NET,13,4,TR,constant,-0.416021572
44,-121.5,1459,G,2,2,2003,20.41131264,374.44,NET,13,4,TR,constant,-0.184288678
44,-121.5,1459,G,2,2,2004,20.7482118,376.65,NET,13,4,TR,constant,0.152610486
44,-121.5,1459,G,2,2,2005,20.43357032,378.69,NET,13,4,TR,constant,-0.162031
44,-121.5,1459,G,2,2,2006,20.43420105,380.83,NET,13,4,TR,constant,-0.161400269
44,-121.5,1459,G,2,2,2007,20.49762302,382.8,NET,13,4,TR,constant,-0.097978302
44,-121.5,1459,G,2,2,2008,20.57155794,384.65,NET,13,4,TR,constant,-0.024043376
44,-121.5,1459,G,2,2,2009,20.31976625,386.53,NET,13,4,TR,constant,-0.275835073
44,-121.5,1459,G,2,2,2010,20.56169022,388.57,NET,13,4,TR,constant,-0.033911103
44,-121.5,1459,G,2,2,2011,20.63563945,390.65,NET,13,4,TR,constant,0.040038129
44,-121.5,1459,G,2,2,2012,20.3527257,392.77,NET,13,4,TR,constant,-0.242875618
44,-121.5,1459,G,2,2,1979,20.16817088,336.1,NET,14,4,TR,constant,-0.198059087
44,-121.5,1459,G,2,2,1980,20.21053497,337.74,NET,14,4,TR,constant,-0.155694999
44,-121.5,1459,G,2,2,1981,20.1272602,339.37,NET,14,4,TR,constant,-0.238969767
44,-121.5,1459,G,2,2,1982,20.76797268,340.78,NET,14,4,TR,constant,0.401742708
44,-121.5,1459,G,2,2,1983,20.71632825,342.2,NET,14,4,TR,constant,0.35009828
44,-121.5,1459,G,2,2,1984,20.36010653,343.79,NET,14,4,TR,constant,-0.006123441
44,-121.5,1459,G,2,2,1985,20.21323628,345.27,NET,14,4,TR,constant,-0.152993695
44,-121.5,1459,G,2,2,1986,19.95127818,346.67,NET,14,4,TR,constant,-0.414951795
44,-121.5,1459,G,2,2,1987,20.33995907,348.31,NET,14,4,TR,constant,-0.026270898
44,-121.5,1459,G,2,2,1988,19.63847126,350.35,NET,14,4,TR,constant,-0.72775871
44,-121.5,1459,G,2,2,1989,20.32085561,352.31,NET,14,4,TR,constant,-0.045374357
44,-121.5,1459,G,2,2,1990,20.1639024,353.78,NET,14,4,TR,constant,-0.202327573
44,-121.5,1459,G,2,2,1991,19.90172495,355,NET,14,4,TR,constant,-0.464505018
44,-121.5,1459,G,2,2,1992,20.17418486,355.93,NET,14,4,TR,constant,-0.192045114
44,-121.5,1459,G,2,2,1993,20.23712814,356.71,NET,14,4,TR,constant,-0.129101834
44,-121.5,1459,G,2,2,1994,20.41613955,357.95,NET,14,4,TR,constant,0.049909578
44,-121.5,1459,G,2,2,1995,21.06812404,359.75,NET,14,4,TR,constant,0.70189407
44,-121.5,1459,G,2,2,1996,21.02673885,361.59,NET,14,4,TR,constant,0.660508877
44,-121.5,1459,G,2,2,1997,20.92231061,363.19,NET,14,4,TR,constant,0.556080642
44,-121.5,1459,G,2,2,1998,20.67127629,365.2,NET,14,4,TR,constant,0.305046318
44,-121.5,1459,G,2,2,1999,20.58790242,367.41,NET,14,4,TR,constant,0.221672449
44,-121.5,1459,G,2,2,2000,20.19952689,368.92,NET,14,4,TR,constant,-0.166703077
44,-121.5,1459,G,2,2,2001,20.00041132,370.35,NET,14,4,TR,constant,-0.365818652
44,-121.5,1459,G,2,2,2002,19.9697677,372.17,NET,14,4,TR,constant,-0.396462267
44,-121.5,1459,G,2,2,2003,20.23287869,374.44,NET,14,4,TR,constant,-0.133351287
44,-121.5,1459,G,2,2,2004,20.33866919,376.65,NET,14,4,TR,constant,-0.027560781
44,-121.5,1459,G,2,2,2005,20.16066818,378.69,NET,14,4,TR,constant,-0.205561789
44,-121.5,1459,G,2,2,2006,20.11931701,380.83,NET,14,4,TR,constant,-0.246912959
44,-121.5,1459,G,2,2,2007,20.08825254,382.8,NET,14,4,TR,constant,-0.277977434
44,-121.5,1459,G,2,2,2008,20.1621199,384.65,NET,14,4,TR,constant,-0.204110069
44,-121.5,1459,G,2,2,2009,19.86857125,386.53,NET,14,4,TR,constant,-0.497658719
44,-121.5,1459,G,2,2,2010,20.13125952,388.57,NET,14,4,TR,constant,-0.234970456
44,-121.5,1459,G,2,2,2011,20.1211797,390.65,NET,14,4,TR,constant,-0.24505027
44,-121.5,1459,G,2,2,2012,19.78609626,392.77,NET,14,4,TR,constant,-0.580133715
46.7,-120.9,1000,G,2,2,1979,15.82214526,336.1,NET,15,4,TR,constant,-0.77129897
46.7,-120.9,1000,G,2,2,1981,17.00275835,339.37,NET,15,4,TR,constant,0.409314117
46.7,-120.9,1000,G,2,2,1982,16.64161056,340.78,NET,15,4,TR,constant,0.048166328
46.7,-120.9,1000,G,2,2,1983,16.86018165,342.2,NET,15,4,TR,constant,0.266737425
46.7,-120.9,1000,G,2,2,1984,16.58261395,343.79,NET,15,4,TR,constant,-0.010830282
46.7,-120.9,1000,G,2,2,1985,16.65135561,345.27,NET,15,4,TR,constant,0.057911383
46.7,-120.9,1000,G,2,2,1986,16.56961969,346.67,NET,15,4,TR,constant,-0.023824541
46.7,-120.9,1000,G,2,2,1987,17.76954988,348.31,NET,15,4,TR,constant,1.176105648
46.7,-120.9,1000,G,2,2,1988,17.63380762,350.35,NET,15,4,TR,constant,1.040363393
46.7,-120.9,1000,G,2,2,1989,16.95595137,352.31,NET,15,4,TR,constant,0.362507137
46.7,-120.9,1000,G,2,2,1991,17.36106303,355,NET,15,4,TR,constant,0.767618797
46.7,-120.9,1000,G,2,2,1992,17.40464768,355.93,NET,15,4,TR,constant,0.811203455
46.7,-120.9,1000,G,2,2,1993,16.76907734,356.71,NET,15,4,TR,constant,0.175633107
46.7,-120.9,1000,G,2,2,1994,17.3909692,357.95,NET,15,4,TR,constant,0.797524968
46.7,-120.9,1000,G,2,2,1995,16.39884994,359.75,NET,15,4,TR,constant,-0.194594292
46.7,-120.9,1000,G,2,2,1996,17.09305332,361.59,NET,15,4,TR,constant,0.499609093
46.7,-120.9,1000,G,2,2,1997,16.7916879,363.19,NET,15,4,TR,constant,0.198243676
46.7,-120.9,1000,G,2,2,1998,17.66237499,365.2,NET,15,4,TR,constant,1.068930759
46.7,-120.9,1000,G,2,2,1999,17.39367902,367.41,NET,15,4,TR,constant,0.800234791
46.7,-120.9,1000,G,2,2,2000,17.36694915,368.92,NET,15,4,TR,constant,0.773504923
46.7,-120.9,1000,G,2,2,2001,16.37796315,370.35,NET,15,4,TR,constant,-0.21548108
46.7,-120.9,1000,G,2,2,2003,16.31532172,374.44,NET,15,4,TR,constant,-0.278122504
46.7,-120.9,1000,G,2,2,2004,16.18336376,376.65,NET,15,4,TR,constant,-0.410080472
46.7,-120.9,1000,G,2,2,2005,17.02890197,378.69,NET,15,4,TR,constant,0.435457739
46.7,-120.9,1000,G,2,2,2006,15.48964728,380.83,NET,15,4,TR,constant,-1.103796953
46.7,-120.9,1000,G,2,2,2008,16.18598074,384.65,NET,15,4,TR,constant,-0.407463484
46.7,-120.9,1000,G,2,2,2009,16.28578734,386.53,NET,15,4,TR,constant,-0.307656889
46.7,-120.9,1000,G,2,2,2010,17.19123083,388.57,NET,15,4,TR,constant,0.597786597
46.7,-120.9,1000,G,2,2,2011,17.75928998,390.65,NET,15,4,TR,constant,1.165845754
46.7,-120.9,1000,G,2,2,2012,17.04312342,392.77,NET,15,4,TR,constant,0.449679194
44.49,-120.6,1485,G,2,2,1979,16.5315708,336.1,NET,16,4,TR,constant,-0.453383436
44.49,-120.6,1485,G,2,2,1980,17.7713525,337.74,NET,16,4,TR,constant,0.786398269
44.49,-120.6,1485,G,2,2,1981,17.04323623,339.37,NET,16,4,TR,constant,0.058281993
44.49,-120.6,1485,G,2,2,1982,16.88965643,340.78,NET,16,4,TR,constant,-0.095297808
44.49,-120.6,1485,G,2,2,1983,17.06476226,342.2,NET,16,4,TR,constant,0.079808026
44.49,-120.6,1485,G,2,2,1984,16.90491993,343.79,NET,16,4,TR,constant,-0.080034308
44.49,-120.6,1485,G,2,2,1985,16.6891815,345.27,NET,16,4,TR,constant,-0.295772736
44.49,-120.6,1485,G,2,2,1986,16.75415147,346.67,NET,16,4,TR,constant,-0.230802765
44.49,-120.6,1485,G,2,2,1987,17.63452144,348.31,NET,16,4,TR,constant,0.6495672
44.49,-120.6,1485,G,2,2,1988,17.42815084,350.35,NET,16,4,TR,constant,0.443196604
44.49,-120.6,1485,G,2,2,1989,16.86756897,352.31,NET,16,4,TR,constant,-0.117385267
44.49,-120.6,1485,G,2,2,1990,17.29187681,353.78,NET,16,4,TR,constant,0.306922578
44.49,-120.6,1485,G,2,2,1991,16.8122847,355,NET,16,4,TR,constant,-0.172669539
44.49,-120.6,1485,G,2,2,1992,17.25115935,355.93,NET,16,4,TR,constant,0.26620511
44.49,-120.6,1485,G,2,2,1993,17.26499516,356.71,NET,16,4,TR,constant,0.280040922
44.49,-120.6,1485,G,2,2,1994,17.42358271,357.95,NET,16,4,TR,constant,0.438628478
44.49,-120.6,1485,G,2,2,1995,17.65311433,359.75,NET,16,4,TR,constant,0.668160098
44.49,-120.6,1485,G,2,2,1996,17.77074688,361.59,NET,16,4,TR,constant,0.785792643
44.49,-120.6,1485,G,2,2,1997,17.32555284,363.19,NET,16,4,TR,constant,0.340598603
44.49,-120.6,1485,G,2,2,1998,16.94075627,365.2,NET,16,4,TR,constant,-0.044197967
44.49,-120.6,1485,G,2,2,1999,17.37757473,367.41,NET,16,4,TR,constant,0.392620497
44.49,-120.6,1485,G,2,2,2000,16.33083685,368.92,NET,16,4,TR,constant,-0.654117389
44.49,-120.6,1485,G,2,2,2001,16.45414043,370.35,NET,16,4,TR,constant,-0.530813809
44.49,-120.6,1485,G,2,2,2002,16.61756599,372.17,NET,16,4,TR,constant,-0.367388247
44.49,-120.6,1485,G,2,2,2003,16.54643383,374.44,NET,16,4,TR,constant,-0.43852041
44.49,-120.6,1485,G,2,2,2004,16.5693472,376.65,NET,16,4,TR,constant,-0.415607033
44.49,-120.6,1485,G,2,2,2005,17.5399812,378.69,NET,16,4,TR,constant,0.555026961
44.49,-120.6,1485,G,2,2,2006,16.46602575,380.83,NET,16,4,TR,constant,-0.518928483
44.49,-120.6,1485,G,2,2,2007,16.6885999,382.8,NET,16,4,TR,constant,-0.296354337
44.49,-120.6,1485,G,2,2,2008,16.80016245,384.65,NET,16,4,TR,constant,-0.184791785
44.49,-120.6,1485,G,2,2,2009,16.98524785,386.53,NET,16,4,TR,constant,0.000293614
44.49,-120.6,1485,G,2,2,2010,17.13274784,388.57,NET,16,4,TR,constant,0.147793607
44.49,-120.6,1485,G,2,2,2011,17.18096206,390.65,NET,16,4,TR,constant,0.196007826
44.49,-120.6,1485,G,2,2,2012,16.61965693,392.77,NET,16,4,TR,constant,-0.365297307
44.49,-120.6,1485,G,2,2,1979,18.84674557,336.1,NET,17,4,TR,decrease,0.293576086
44.49,-120.6,1485,G,2,2,1980,18.13438812,337.74,NET,17,4,TR,decrease,-0.418781362
44.49,-120.6,1485,G,2,2,1981,18.45042961,339.37,NET,17,4,TR,decrease,-0.102739874
44.49,-120.6,1485,G,2,2,1982,17.87464283,340.78,NET,17,4,TR,decrease,-0.678526653
44.49,-120.6,1485,G,2,2,1983,17.81178822,342.2,NET,17,4,TR,decrease,-0.741381269
44.49,-120.6,1485,G,2,2,1984,18.61165942,343.79,NET,17,4,TR,decrease,0.058489939
44.49,-120.6,1485,G,2,2,1985,20.14253262,345.27,NET,17,4,TR,decrease,1.589363132
44.49,-120.6,1485,G,2,2,1986,19.16546347,346.67,NET,17,4,TR,decrease,0.612293988
44.49,-120.6,1485,G,2,2,1987,17.77220632,348.31,NET,17,4,TR,decrease,-0.780963166
44.49,-120.6,1485,G,2,2,1988,18.57401063,350.35,NET,17,4,TR,decrease,0.020841149
44.49,-120.6,1485,G,2,2,1989,16.696404,352.31,NET,17,4,TR,decrease,-1.856765483
44.49,-120.6,1485,G,2,2,1990,18.35492095,353.78,NET,17,4,TR,decrease,-0.198248534
44.49,-120.6,1485,G,2,2,1991,17.26010491,355,NET,17,4,TR,decrease,-1.293064574
44.49,-120.6,1485,G,2,2,1992,16.74475593,355.93,NET,17,4,TR,decrease,-1.808413554
44.49,-120.6,1485,G,2,2,1993,16.19774381,356.71,NET,17,4,TR,decrease,-2.355425675
44.49,-120.6,1485,G,2,2,1994,18.03467585,357.95,NET,17,4,TR,decrease,-0.518493635
44.49,-120.6,1485,G,2,2,1995,18.17130954,359.75,NET,17,4,TR,decrease,-0.381859944
44.49,-120.6,1485,G,2,2,1996,18.23963692,361.59,NET,17,4,TR,decrease,-0.313532565
44.49,-120.6,1485,G,2,2,1997,18.34223682,363.19,NET,17,4,TR,decrease,-0.210932665
44.49,-120.6,1485,G,2,2,1998,18.20242436,365.2,NET,17,4,TR,decrease,-0.350745129
44.49,-120.6,1485,G,2,2,1999,17.36845707,367.41,NET,17,4,TR,decrease,-1.184712415
44.49,-120.6,1485,G,2,2,2000,17.46962838,368.92,NET,17,4,TR,decrease,-1.083541103
44.49,-120.6,1485,G,2,2,2001,17.09752563,370.35,NET,17,4,TR,decrease,-1.455643852
44.49,-120.6,1485,G,2,2,2002,17.32146115,372.17,NET,17,4,TR,decrease,-1.231708339
44.49,-120.6,1485,G,2,2,2003,17.52575438,374.44,NET,17,4,TR,decrease,-1.027415107
44.49,-120.6,1485,G,2,2,2004,17.98162642,376.65,NET,17,4,TR,decrease,-0.571543061
44.49,-120.6,1485,G,2,2,2005,18.20144688,378.69,NET,17,4,TR,decrease,-0.351722601
44.49,-120.6,1485,G,2,2,2006,17.26564796,380.83,NET,17,4,TR,decrease,-1.287521528
44.49,-120.6,1485,G,2,2,2007,16.66017216,382.8,NET,17,4,TR,decrease,-1.892997324
44.49,-120.6,1485,G,2,2,2008,17.40395743,384.65,NET,17,4,TR,decrease,-1.149212055
44.49,-120.6,1485,G,2,2,2009,17.40606045,386.53,NET,17,4,TR,decrease,-1.147109031
44.49,-120.6,1485,G,2,2,2010,17.78421949,388.57,NET,17,4,TR,decrease,-0.768949998
44.49,-120.6,1485,G,2,2,2011,17.10304374,390.65,NET,17,4,TR,decrease,-1.45012574
44.49,-120.6,1485,G,2,2,2012,17.53280359,392.77,NET,17,4,TR,decrease,-1.020365895
47.34,-120.6,1470,G,2,2,1979,18.74925621,336.1,NET,18,4,TR,constant,1.114928748
47.34,-120.6,1470,G,2,2,1980,18.37918819,337.74,NET,18,4,TR,constant,0.744860722
47.34,-120.6,1470,G,2,2,1981,17.44559487,339.37,NET,18,4,TR,constant,-0.188732596
47.34,-120.6,1470,G,2,2,1982,17.63587709,340.78,NET,18,4,TR,constant,0.001549627
47.34,-120.6,1470,G,2,2,1983,17.60725537,342.2,NET,18,4,TR,constant,-0.027072101
47.34,-120.6,1470,G,2,2,1984,16.8342537,343.79,NET,18,4,TR,constant,-0.800073766
47.34,-120.6,1470,G,2,2,1985,16.78886683,345.27,NET,18,4,TR,constant,-0.845460633
47.34,-120.6,1470,G,2,2,1986,17.01591186,346.67,NET,18,4,TR,constant,-0.618415608
47.34,-120.6,1470,G,2,2,1987,16.37566859,348.31,NET,18,4,TR,constant,-1.258658876
47.34,-120.6,1470,G,2,2,1988,16.72655571,350.35,NET,18,4,TR,constant,-0.90777176
47.34,-120.6,1470,G,2,2,1989,17.34815677,352.31,NET,18,4,TR,constant,-0.286170699
47.34,-120.6,1470,G,2,2,1990,16.97578428,353.78,NET,18,4,TR,constant,-0.658543189
47.34,-120.6,1470,G,2,2,1991,16.93949326,355,NET,18,4,TR,constant,-0.694834208
47.34,-120.6,1470,G,2,2,1992,17.81938452,355.93,NET,18,4,TR,constant,0.185057054
47.34,-120.6,1470,G,2,2,1993,17.24806301,356.71,NET,18,4,TR,constant,-0.38626446
47.34,-120.6,1470,G,2,2,1994,17.08928774,357.95,NET,18,4,TR,constant,-0.545039725
47.34,-120.6,1470,G,2,2,1995,17.37973116,359.75,NET,18,4,TR,constant,-0.254596307
47.34,-120.6,1470,G,2,2,1996,17.75400849,361.59,NET,18,4,TR,constant,0.119681025
