Site,Lat,Lon,PFT,Year,D13C_gpp,D13C_gs,D13C_6-8,Discr_mod,Stom_mod,beta_stress,Obs
201,37.23,-110.85,BDT,1997,21.93684957,20.76432635,20.76432635,simple,Jacobs,0.002644115,21.38275212
202,29.1,-110.82,BDT,1999,21.39874927,20.75010976,20.75010976,simple,Jacobs,0.099885657,18.76727793
203,34.3,-110.23,NET,1993,22.06143281,21.86698574,19.61030791,simple,Jacobs,0.112253914,17.64464506
203,34.3,-110.23,NET,1993,22.06143281,21.86698574,19.61030791,simple,Jacobs,0.112253914,15.9146304
204,34.3,-110.22,NET,1996,22.38789383,21.96411413,18.9102611,simple,Jacobs,0.001647938,16.64390291
204,34.3,-110.22,BET,1996,23.39763672,23.14331566,21.14961435,simple,Jacobs,0.001647433,18.24390291
205,31.66,-110.18,BET,2003,22.26260934,22.30481474,20.80221892,simple,Jacobs,0.017420409,19.01775862
205,31.66,-110.18,BET,2003,22.26260934,22.30481474,20.80221892,simple,Jacobs,0.017420409,20.41775862
205,31.66,-110.18,BDT,2003,21.63102122,20.54836409,20.54836409,simple,Jacobs,0.017420409,19.53775862
206,31.58,-110.13,BET,2006,23.08752516,23.04910662,21.42436363,simple,Jacobs,0.154284755,19.72293964
207,31.57,-110.13,BDT,2006,22.68178276,21.15153927,21.15153927,simple,Jacobs,0.154284755,17.85941227
206,31.58,-110.13,BDT,2006,22.68178276,21.15153927,21.15153927,simple,Jacobs,0.154284755,21.24293964
206,31.58,-110.13,BDT,2006,22.68178276,21.15153927,21.15153927,simple,Jacobs,0.154284755,19.47293964
208,37.675,-110.125,NET,2002,22.09836066,21.74456963,17.84761416,simple,Jacobs,0.004144254,13.27047235
209,33.6,-109.13,NET,1996,22.51644847,22.36937036,20.18040599,simple,Jacobs,0.034765541,17.34197963
209,33.6,-109.13,NET,1996,22.51644847,22.36937036,20.18040599,simple,Jacobs,0.034765541,15.34197963
209,33.6,-109.13,BET,1996,23.48653818,23.42714783,21.97253259,simple,Jacobs,0.033824559,17.58197963
210,33.6,-109.1,NET,1993,22.32681232,22.39778366,20.31637211,simple,Jacobs,0.164738456,16.45592967
210,33.6,-109.1,NET,1993,22.32681232,22.39778366,20.31637211,simple,Jacobs,0.164738456,16.68511458
211,32.68,-109.02,BET,2006,23.02096152,23.05232712,21.04527783,simple,Jacobs,0.063388007,18.49595406
211,32.68,-109.02,BDT,2006,22.60587261,20.78997439,20.78997439,simple,Jacobs,0.063388007,19.32595406
212,39.056141,-108.693585,BDT,1982,22.05966292,21.37173891,21.37173891,simple,Jacobs,0.076838034,18.84591328
213,38.570779,-107.736397,BDT,2004,21.80038021,21.23896822,21.23896822,simple,Jacobs,0.070974143,20.08571126
214,38.540833,-107.692871,BDT,1983,22.30578812,22.2095811,22.2095811,simple,Jacobs,0.097534177,19.82374617
215,27.705575,-107.396771,BDT,1984,23.35839057,23.45563938,23.45563938,simple,Jacobs,0.406005035,18.02059
216,37.882254,-107.344083,BDT,1983,23.44461528,23.11711387,23.11711387,simple,Jacobs,0.601281146,20.40595622
217,38.5477,-106.925334,BDT,1998,23.13998972,22.52270436,22.52270436,simple,Jacobs,0.364005774,17.94483715
218,37.79295,-106.915757,BDT,2014,23.07303359,22.73553457,22.73553457,simple,Jacobs,0.432571024,19.71689162
219,40.404136,-106.45668,BDT,2000,22.48853665,22.15168435,22.15168435,simple,Jacobs,0.116227306,20.06808235
220,39.488166,-106.366578,BDT,2000,22.94897472,22.6176057,22.6176057,simple,Jacobs,0.333754331,19.66635999
221,53.629,-106.197,BDT,1998,23.28832114,23.33578827,23.33578827,simple,Jacobs,0.16608953,21.16934941
221,53.629,-106.197,BDT,1998,23.28832114,23.33578827,23.33578827,simple,Jacobs,0.16608953,19.55774941
221,53.629,-106.197,BDT,1998,23.28832114,23.33578827,23.33578827,simple,Jacobs,0.16608953,20.18854941
222,39.024833,-106.133998,BDT,1998,23.1698713,22.7797312,22.7797312,simple,Jacobs,0.535352916,20.75581374
223,38.189023,-105.796457,BDT,2008,22.01976051,21.61383861,21.61383861,simple,Jacobs,0.045607224,18.7307903
224,35.63,-105.779,BDT,2003,21.80663748,21.68600233,21.68600233,simple,Jacobs,0.109987554,20.43005724
225,53.5,-105.75,NET,1998,22.75871201,23.50094103,22.65869914,simple,Jacobs,0.164327127,18.83444175
225,53.5,-105.75,NET,1998,22.75871201,23.50094103,22.65869914,simple,Jacobs,0.164327127,17.13444175
225,53.5,-105.75,BET,1998,23.67099436,24.12888221,23.63124488,simple,Jacobs,0.158273377,21.73444175
225,53.5,-105.75,BDT,1998,23.22204016,23.30070893,23.30070893,simple,Jacobs,0.158273377,20.63444175
225,53.5,-105.75,BDT,1998,23.22204016,23.30070893,23.30070893,simple,Jacobs,0.158273377,20.98444175
225,53.5,-105.75,BDT,1998,23.22204016,23.30070893,23.30070893,simple,Jacobs,0.158273377,22.38444175
225,53.5,-105.75,BDT,1998,23.22204016,23.30070893,23.30070893,simple,Jacobs,0.158273377,19.93444175
225,53.5,-105.75,NDT,1998,22.80217149,22.94522094,22.94522094,simple,Jacobs,0.158273377,22.13444175
226,40.326048,-105.65108,BDT,1982,23.13845726,23.01562603,23.01562603,simple,Jacobs,0.300724258,19.5468871
227,36.388621,-105.583069,BDT,2007,21.74633825,21.44954308,21.44954308,simple,Jacobs,0.235805164,19.2514831
228,37.721031,-105.517896,BDT,1998,21.96262402,21.46568551,21.46568551,simple,Jacobs,0.02329015,15.79318316
229,39.796732,-105.49013,BDT,1992,22.84022228,22.91238874,22.91238874,simple,Jacobs,0.357532014,19.97727645
230,40.613181,-105.47864,BDT,1999,22.32232542,22.19564599,22.19564599,simple,Jacobs,0.334257702,19.43889454
231,38.927503,-105.282144,BDT,1984,22.97918367,22.55436784,22.55436784,simple,Jacobs,0.243350069,20.67287304
232,40.938048,-105.137268,BDT,2012,21.49668801,21.1106417,21.1106417,simple,Jacobs,0.157772705,21.92094996
233,53.985,-105.122,NET,1998,22.74000293,23.52456992,22.58797604,simple,Jacobs,0.32767574,26.09559509
233,53.985,-105.122,NET,1998,22.74000293,23.52456992,22.58797604,simple,Jacobs,0.32767574,18.50869509
233,53.985,-105.122,BET,1998,23.6688394,24.14985656,23.59469391,simple,Jacobs,0.318694949,22.01029509
233,53.985,-105.122,BDT,1998,23.23405009,23.26286196,23.26286196,simple,Jacobs,0.318694949,21.89819509
234,40.961667,-105.113056,BDT,2013,21.86665685,21.40057526,21.40057526,simple,Jacobs,0.238789593,17.1178034
235,41.175516,-105.098654,BDT,1998,22.03528133,21.90906326,21.90906326,simple,Jacobs,0.28575251,21.3644015
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,21.30725682
236,19.5,-105.05,BET,1988,NA,23.51525703,23.73953212,simple,Jacobs,0,18.37216463
236,19.5,-105.05,BET,1988,NA,23.51525703,23.73953212,simple,Jacobs,0,19.62799301
236,19.5,-105.05,NET,1988,22.82993493,22.68367776,23.13100307,simple,Jacobs,0.596178512,21.62273476
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,19.7327852
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,20.36199095
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,19.62799301
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,20.04729105
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,20.88692252
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,19.41847324
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,19.52322236
236,19.5,-105.05,BDT,1988,23.45226842,23.65276724,23.65276724,simple,Jacobs,0.590236058,16.702531
236,19.5,-105.05,NDT,1988,22.94439974,23.44208712,23.44208712,simple,Jacobs,0.590236058,19.20903955
237,52,-105,NET,1992,22.94713929,23.4489743,22.31837391,simple,Jacobs,0.036063743,19.64048962
237,52,-105,NDT,1992,22.81883601,22.4210811,22.4210811,simple,Jacobs,0.035752411,20.7000144
238,53.916,-104.69,NET,1998,22.72261309,23.51914525,22.52289168,simple,Jacobs,0.325165441,18.76403157
238,53.916,-104.69,BDT,1998,23.21264011,23.22044313,23.22044313,simple,Jacobs,0.316223234,21.17333157
239,38.764627,-104.555193,BDT,2009,21.75840754,21.3098386,21.3098386,simple,Jacobs,0.101727543,21.52186505
240,32.08,-104.43,BET,2006,23.1049132,23.17240256,21.47724153,simple,Jacobs,0.057799137,19.56430896
240,32.08,-104.43,BET,2006,23.1049132,23.17240256,21.47724153,simple,Jacobs,0.057799137,18.74430896
240,32.08,-104.43,BDT,2006,22.6940883,21.21337742,21.21337742,simple,Jacobs,0.057799137,19.97430896
241,29.4,-103.18,BET,2006,22.59663061,22.27890225,21.53621047,simple,Jacobs,0.008843137,19.61699263
241,29.4,-103.18,BET,2006,22.59663061,22.27890225,21.53621047,simple,Jacobs,0.008843137,20.03699263
241,29.4,-103.18,BDT,2006,22.18332429,21.28219667,21.28219667,simple,Jacobs,0.008843137,22.85699263
242,29.4,-103.08,BET,2006,22.59663061,22.27890225,21.53621047,simple,Jacobs,0.008843137,18.74699263
242,29.4,-103.08,BDT,2006,22.18332429,21.28219667,21.28219667,simple,Jacobs,0.008843137,22.74699263
242,29.4,-103.08,BDT,2006,22.18332429,21.28219667,21.28219667,simple,Jacobs,0.008843137,19.40699263
243,55.88,-98.67,BDT,1998,23.45437113,23.40611833,23.40611833,simple,Jacobs,0.515057345,20.10557527
243,55.88,-98.67,BDT,1998,23.45437113,23.40611833,23.40611833,simple,Jacobs,0.515057345,20.68193862
243,55.88,-98.67,BDT,1998,23.45437113,23.40611833,23.40611833,simple,Jacobs,0.515057345,21.91421005
244,55.927,-98.62,NET,1998,23.02755932,23.74279944,22.83277241,simple,Jacobs,0.529422631,18.33270854
244,55.927,-98.62,BET,1998,23.86241041,24.3090873,23.7495132,simple,Jacobs,0.515057345,21.13274263
244,55.927,-98.62,BDT,1998,23.45437113,23.40611833,23.40611833,simple,Jacobs,0.515057345,19.96661763
245,55.7,-98.51,NET,1998,23.02755932,23.74279944,22.83277241,simple,Jacobs,0.529422631,18.55868808
245,55.7,-98.51,BET,1998,23.86241041,24.3090873,23.7495132,simple,Jacobs,0.515057345,22.47559717
245,55.7,-98.51,BDT,1998,23.45437113,23.40611833,23.40611833,simple,Jacobs,0.515057345,22.06819717
245,55.7,-98.51,BDT,1998,23.45437113,23.40611833,23.40611833,simple,Jacobs,0.515057345,21.59739717
245,55.7,-98.51,BDT,1998,23.45437113,23.40611833,23.40611833,simple,Jacobs,0.515057345,21.94969717
246,56,-98.5,NET,1992,23.06611189,23.79838705,22.76199111,simple,Jacobs,0.361847748,19.93399883
246,56,-98.5,NDT,1992,23.27368007,23.26862331,23.26862331,simple,Jacobs,0.349381894,21.17278931
247,29.8758,-98.48716,NDT,2016,22.36889175,20.62396347,20.62396347,simple,Jacobs,0.554920326,21.7882991
248,29.87596,-98.48687,NDT,2016,22.36889175,20.62396347,20.62396347,simple,Jacobs,0.554920326,21.18233366
249,29.87601,-98.48644,NDT,2016,22.36889175,20.62396347,20.62396347,simple,Jacobs,0.554920326,19.61850856
250,27.67,-98.2,BET,2005,23.36333164,23.20141994,22.49467791,simple,Jacobs,0.090162265,20.23246246
250,27.67,-98.2,BET,2005,23.36333164,23.20141994,22.49467791,simple,Jacobs,0.090162265,19.81287271
251,55.75,-97.867,NET,1998,23.03904436,23.73030257,22.83070307,simple,Jacobs,0.546636363,18.839712
251,55.75,-97.867,NET,1998,23.03904436,23.73030257,22.83070307,simple,Jacobs,0.546636363,18.939712
251,55.75,-97.867,BET,1998,23.87095936,24.30048083,23.74918849,simple,Jacobs,0.533338457,20.839712
251,55.75,-97.867,BDT,1998,23.43184022,23.40478615,23.40478615,simple,Jacobs,0.533338457,20.739712
251,55.75,-97.867,BDT,1998,23.43184022,23.40478615,23.40478615,simple,Jacobs,0.533338457,21.139712
251,55.75,-97.867,BDT,1998,23.43184022,23.40478615,23.40478615,simple,Jacobs,0.533338457,19.539712
251,55.75,-97.867,BDT,1998,23.43184022,23.40478615,23.40478615,simple,Jacobs,0.533338457,20.689712
252,30.2877,-97.74156667,BDT,2011,22.79297765,21.13493223,21.13493223,simple,Jacobs,0.074791543,19.97244255
253,18.25,-97.43,BDT,2007,23.17115874,23.1911906,23.1911906,simple,Jacobs,0.700264196,18.53190095
253,18.25,-97.43,BET,2007,23.53598557,23.62859337,23.57993057,simple,Jacobs,0.700264196,16.97668098
254,32.7241,-97.32063611,BDT,2011,22.67495378,20.32546695,20.32546695,simple,Jacobs,0.082333304,21.44444725
255,30.618517,-96.335582,NET,1983,22.80089036,22.64714648,22.18241541,simple,Jacobs,0.580113113,17.74302252
256,29.17749,-95.84204,NDT,2016,23.32635896,22.57709302,22.57709302,simple,Jacobs,0.624694029,20.52749622
257,44.46804,-93.917739,BDT,2001,23.26309865,23.0736914,23.0736914,simple,Jacobs,0.749204735,20.96799137
258,44.972,-93.277,BDT,2011,23.21595321,23.08330517,23.08330517,simple,Jacobs,0.99942559,20.52882349
259,44.9714,-93.271318,BDT,2011,23.21595321,23.08330517,23.08330517,simple,Jacobs,0.99942559,20.45495762
260,35.0794,-92.45419167,BDT,2011,22.82195926,22.04702659,22.04702659,simple,Jacobs,0.930260698,19.9187753
261,29.87951,-91.47157,NDT,2016,23.53953181,23.14780737,23.14780737,simple,Jacobs,0.999698361,21.04121398
262,29.87936,-91.4713,NDT,2016,23.53953181,23.14780737,23.14780737,simple,Jacobs,0.999698361,21.09386601
263,29.87826,-91.47115,NDT,2016,23.53953181,23.14780737,23.14780737,simple,Jacobs,0.999698361,20.45529865
264,32.76945,-90.79974,NDT,2016,22.56356939,21.56400094,21.56400094,simple,Jacobs,0.856995781,19.49331382
265,32.76945,-90.79973,NDT,2016,22.56356939,21.56400094,21.56400094,simple,Jacobs,0.856995781,20.82749965
266,32.76935,-90.7953,NDT,2016,22.56356939,21.56400094,21.56400094,simple,Jacobs,0.856995781,20.84424785
267,35.6015,-90.36288,BDT,2011,23.0000344,22.58700674,22.58700674,simple,Jacobs,0.765208224,20.62387871
268,30.39229,-89.72487,NDT,2016,23.43551184,23.04078787,23.04078787,simple,Jacobs,0.999735018,20.97524301
269,30.39498,-89.71277,NDT,2016,23.43551184,23.04078787,23.04078787,simple,Jacobs,0.999735018,22.37465635
270,30.39686,-89.69938,NDT,2016,23.43551184,23.04078787,23.04078787,simple,Jacobs,0.999735018,20.22790387
271,45.499,-89.636,BDT,2004,23.49562495,23.4750053,23.4750053,simple,Jacobs,0.861962537,20.57807456
271,45.499,-89.636,BDT,2004,23.49562495,23.4750053,23.4750053,simple,Jacobs,0.861962537,20.07807456
271,45.499,-89.636,BDT,2004,23.49562495,23.4750053,23.4750053,simple,Jacobs,0.861962537,18.77807456
272,45.77,-89.57,NET,1992,23.2743801,23.7747856,22.94870121,simple,Jacobs,0.986087521,19.31572999
272,45.77,-89.57,NDT,1992,23.83327405,23.44401888,23.44401888,simple,Jacobs,0.986890654,21.48821597
273,37.28552,-89.15553,NDT,2016,22.50356154,21.31521967,21.31521967,simple,Jacobs,0.984172384,23.03647137
274,37.33851,-89.07297,NDT,2016,22.50356154,21.31521967,21.31521967,simple,Jacobs,0.984172384,20.51551809
275,37.33839,-89.07283,NDT,2016,22.50356154,21.31521967,21.31521967,simple,Jacobs,0.984172384,20.47975466
276,43.027,-88.798047,NET,1980,23.00753638,23.49845701,22.40858647,simple,Jacobs,0.467000673,17.99706587
277,41.793109,-88.077497,NET,2001,22.97955318,23.37761119,22.45220242,simple,Jacobs,0.992987116,17.55272427
278,41.799124,-88.075094,NET,1999,22.98287136,23.40771451,22.56588326,simple,Jacobs,0.997092128,17.49868078
279,42.2778,-88.061,BDT,2011,23.28025086,23.16321438,23.16321438,simple,Jacobs,0.997926176,20.45557918
280,49.044496,-87.999796,NET,1981,23.35636399,23.78671617,23.13853507,simple,Jacobs,0.996491949,19.79210612
281,49.50307,-87.981646,BDT,1982,23.67149785,23.67441663,23.67441663,simple,Jacobs,0.999849836,21.22686661
282,41.7959,-87.975609,BDT,2012,22.97422278,22.4826653,22.4826653,simple,Jacobs,0.993489563,18.60805218
283,44.0474,-87.62837778,BDT,2011,23.20406068,23.01613225,23.01613225,simple,Jacobs,0.307610323,24.04243048
284,45.52,-87.4,NET,2008,23.07800535,23.61789837,22.66479591,simple,Jacobs,0.646309515,18.10102983
285,38.475846,-86.540208,NET,1995,22.94438481,22.9827148,22.54496283,simple,Jacobs,0.991150379,20.74578478
286,44.03,-86.51,NET,2009,23.08796578,23.56966028,22.70780367,simple,Jacobs,0.769337575,17.81980485
287,46.3483,-86.4702,NET,1985,23.36076299,23.70387836,22.98918454,simple,Jacobs,0.781242967,18.40252022
288,44.244334,-86.333801,NET,1998,23.09438927,23.48311853,22.750722,simple,Jacobs,0.772577981,19.43529378
289,45.019303,-86.121419,BDT,1982,23.6385987,23.50645653,23.50645653,simple,Jacobs,0.905685087,21.63887984
290,44.75,-86.06,NET,1985,23.18509897,23.60906894,22.63140836,simple,Jacobs,0.842942218,18.53897452
291,45.069078,-86.002891,NET,1985,23.21228584,23.63084619,22.6858105,simple,Jacobs,0.884391705,21.48135858
292,44.21,-85.89,NET,1998,23.10523559,23.4958439,22.7683209,simple,Jacobs,0.734664897,19.46478002
293,44.87088,-85.888357,NET,1985,23.26592598,23.68283839,22.72945213,simple,Jacobs,0.943227808,18.24878907
293,44.87088,-85.888357,NET,1986,23.37717565,23.76082912,23.12979476,simple,Jacobs,0.991349498,18.48997752
294,44.912615,-85.873807,BDT,1984,23.64978329,23.59077281,23.59077281,simple,Jacobs,0.981459181,21.72152868
295,42.8,-85.71,NET,1989,23.20812566,23.45407186,22.87914956,simple,Jacobs,0.984334966,17.2238546
296,42.23,-85.52,NET,2012,22.69394587,23.33082555,21.42301495,simple,Jacobs,0.838997086,18.50436936
297,42.67,-85.51,NET,2003,23.04149196,23.39940014,22.40128805,simple,Jacobs,0.944813629,20.71789676
298,10.75,-85.5,BDT,1996,23.53306073,23.86445661,23.86445661,simple,Jacobs,1,23.11024028
298,10.75,-85.5,BDT,1996,23.53306073,23.86445661,23.86445661,simple,Jacobs,1,20.37437005
298,10.75,-85.5,BDT,1996,23.53306073,23.86445661,23.86445661,simple,Jacobs,1,24.27214536
298,10.75,-85.5,BDT,1996,23.53306073,23.86445661,23.86445661,simple,Jacobs,1,22.26687275
298,10.75,-85.5,BDT,1996,23.53306073,23.86445661,23.86445661,simple,Jacobs,1,21.3197447
298,10.75,-85.5,BET,1996,NA,23.83014501,23.95322569,simple,Jacobs,0,23.5324461
298,10.75,-85.5,BET,1996,NA,23.83014501,23.95322569,simple,Jacobs,0,23.21575908
298,10.75,-85.5,BET,1996,NA,23.83014501,23.95322569,simple,Jacobs,0,24.37790398
298,10.75,-85.5,BET,1996,NA,23.83014501,23.95322569,simple,Jacobs,0,23.32129964
298,10.75,-85.5,BET,1996,NA,23.83014501,23.95322569,simple,Jacobs,0,22.79381443
298,10.75,-85.5,BET,1996,NA,23.83014501,23.95322569,simple,Jacobs,0,22.26687275
298,10.75,-85.5,BET,1996,NA,23.83014501,23.95322569,simple,Jacobs,0,21.74047374
299,44.77,-85.4,NET,2007,22.88401621,23.55715559,22.30398433,simple,Jacobs,0.658826331,20.87387879
300,39.5087,-84.763098,BDT,2011,23.27285721,22.88970788,22.88970788,simple,Jacobs,0.932818611,20.16011509
301,30.16731,-84.65559,NDT,2016,22.9594633,22.37652761,22.37652761,simple,Jacobs,0.993761917,23.61391067
302,30.16759,-84.65544,NDT,2016,22.9594633,22.37652761,22.37652761,simple,Jacobs,0.993761917,19.96345925
303,41.926,-84.629913,NET,1988,22.82579983,23.48053589,21.24239005,simple,Jacobs,0.539082011,22.74315906
304,44.689066,-84.607381,BDT,1993,23.62283757,23.58069238,23.58069238,simple,Jacobs,0.995307326,20.88917897
305,45.84068,-84.605747,BDT,1980,23.65950243,23.6134396,23.6134396,simple,Jacobs,0.982987583,21.67027201
306,35.97,-84.28,NET,1988,22.98543101,23.33789209,22.43420447,simple,Jacobs,0.861285647,19.95806956
306,35.97,-84.28,BDT,1988,23.33531652,23.22706136,23.22706136,simple,Jacobs,0.866994858,21.89044481
306,35.97,-84.28,BDT,1988,23.33531652,23.22706136,23.22706136,simple,Jacobs,0.866994858,22.73289365
306,35.97,-84.28,BDT,1988,23.33531652,23.22706136,23.22706136,simple,Jacobs,0.866994858,23.28123067
307,37.708544,-84.272259,NET,1982,23.20556636,23.41331507,22.75935327,simple,Jacobs,0.984869599,18.34435056
308,41.95,-84.21,NET,1988,22.81670132,23.4479027,21.2085141,simple,Jacobs,0.579774062,19.28089517
309,42.03,-84.21,NET,1988,22.80681234,23.49756907,21.29013333,simple,Jacobs,0.667531192,19.4921883
310,42.02580556,-84.11480556,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,19.2327616
311,42.02597222,-84.11477778,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,19.53800612
312,42.02916667,-84.11308333,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,19.39257382
313,42.02925,-84.11302778,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,19.87863049
314,42.02969444,-84.11297222,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,21.43792376
315,42.02922222,-84.11294444,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,20.37295259
316,42.02908333,-84.11294444,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,17.11311104
317,42.03008333,-84.11288889,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,19.31214769
318,42.03002778,-84.11280556,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,20.86929831
319,42.02936111,-84.11280556,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,15.20613668
320,42.02911111,-84.11280556,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,18.60246765
321,42.02886111,-84.11277778,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,19.57606963
322,42.02941667,-84.11275,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,21.49189468
323,42.02925,-84.11275,NET,2014,23.04067271,23.42994068,22.59558551,simple,Jacobs,0.806768775,20.08630446
